d3d65a1dfc1d102b80fcae81a23ac1b0 588de90a-bc8b-4c3f-ad69-ebe2b904b1ff 0.16
468169eae5368a6c9464f626c9494ffb 14169ef5-b2a4-42df-93b7-8b5d5f9873f3 0.098
1845155e178939024005d23b8b4bab50 3e24ee44-be10-4622-8ba3-b8138524c4fd 0.24
6fedef5fc6f375f88b3cfcd69f1542d5 14a57fdb-038d-4ae1-a4f7-1d51ac58ce94 0.25
cb25aa7d799eb41c041b98c91790282f 700f41eb-f3be-407c-a341-b6a88b219c62 0.24
b6f9643fa9235234ce7774ce67f1f191 a0a7bd37-cea2-4543-af3e-ea55b350117c 0.24
011fad2b61e0f0bdc4203242676a7479 a86f5344-6dcf-4ce1-b514-ff3d4ae1c846 0.25
f4aadbb23c9e2d597d8e65a60c72b11b 290319c8-49ae-4d84-a6a5-2d1b0eaad604 0.49
93bdcd13f80b4909a8d2f8cb857a0c65 16461b38-d681-4799-91ad-ab4656bbb759 0.21
71d03535-945c-46c7-a9fb-2f202a78dc52 008ad042-4f8c-413d-a857-0b47ae4f0c67 0.51
71d03535-945c-46c7-a9fb-2f202a78dc52 9cae65fc-6674-4aac-83c1-942d59457b08 0.51
907b0b104189d9d3ea30aec63f91e345 822332fc-b52f-41f9-b37d-dde5224dc6de 0.294
39c493e8f97efa367b993b58d2ab8fe3 126767f0-3a96-4131-83c4-3cb1fec8bfc5 0.19
02b740f304e174c5d1b8c165bd47b53e c8104fc1-937a-48a9-8249-157b43e25125 0.24
d1caf7dcee4725c98c2ce9b2ad23af7a 77cadbc4-95ef-4988-ba92-0c333d937fb1 0.49
bf7617e49921da23369c8050cfeaaf17 57d6efc4-0649-444e-9192-a6269dc655b3 0.035
f6039711174b595c6be54fc66cb42e1c 17938175-f9c4-4441-a82e-69f15824c7c2 0.0177
b28488279a8d07cf1e26aed7080f302b 38e59d21-d971-47ec-a327-753748523c56 0.49
ff8ef74bf318d5a5fe03809c1b433f32 649ec826-c63a-48fa-b63a-18e0e3b6f3a8 0.09
8dab64eeee7ca700f6df2cbd2b8d93d8 74a8373e-c67d-42bd-b1b8-3b11e957cd5f 0.49
8024f9aac1015c19e49e3cf443e1bc5f b8595fd0-c9be-438a-be6d-3384cf61779c 0.147
5074e1afcf68e69d8f6db323fbf04b85 427c9262-1126-49aa-8f45-c140b61a26aa 0.08
9a074e14a39c6be6d3c4985e8593a047 cc4d3ea5-8de5-4bdb-8d4b-e4cb766925c9 0.25
d0e2325afbe05b6511c9d0e95833e3c7 d5282255-2d34-47e6-a94f-467806aa72d6 0.1
ec18bce272c1991cf548bcea3d1dbee9 69ac3bbf-0dbd-4feb-93cb-ace1e48460dd 0.28
86bf10601cc86a8cb146cb3e46f1b9a5 ea86990a-d61c-43b5-96e2-9c5f165e1b63 0.49
732049f3476259a0dd2f4389f67b14d9 3e0660a4-767b-4ce5-b3d4-4379292fc8b8 0.49
4070a716baffb9c79e28925f133f890e 2fbbf135-b5c1-4979-bbc9-1a466d7742cb 0.245
d069f640f58a8367551c264ad64deee2 a0a7bd37-cea2-4543-af3e-ea55b350117c 0.25
da90831fdf43a4f8427fa700155c4aec 9cae65fc-6674-4aac-83c1-942d59457b08 0.1249
dd89b2e1-76cd-4e38-b6cf-22321b02aa8c 187ab75d-6bc5-4f15-9748-25a94877e0a1 0.2499
ec45728b1ed73dd4571d47c481f1509e 80191c42-7a89-49f6-b4f9-c93c48b46419 0.19
4b3655f67cba05590e7703e8bdc44c49 cd47eb7c-21bf-4503-b98e-0e456c875ea5 0.054
0026b80b36e8d7e09012f47cd6705fa4 fd67575b-6864-456a-93fa-fbf6ad4ffc74 0.19
0dce986664222b83a19eef32cebe3e0d bdb6723e-469a-4a56-91b5-bf39ee15542e 0.1201
2dbf55626dd25d8fd3e5dfb35c4a099c 3d2f714a-ef41-40ab-9231-6157b122c5ce 0.25
1671c8bb-cd9b-496c-bd46-29222ab968f5 ea2b429c-d870-4d78-bdcc-29a4e3af7fdd 0.49
1671c8bb-cd9b-496c-bd46-29222ab968f5 078e7f02-2335-4249-a44c-a3ea8c16f7f1 0.51
f8a5472054cfd212d6f8554f319e3679 6ed74524-104f-49cc-950c-ea17acf3cbee 0.49
17b807bd-61b4-46f7-b267-e437295979d0 6c58ae2b-b38b-4061-b742-b1af653575db 0.51
7ef607221a03d8f9b51f244957d8997a 4f239fe8-3874-4a45-bc60-6a3f36eb1610 0.054
e9fda119d340165bb0e43f5b4b639bf0 8fdb0d81-ab56-4364-9609-06baed13cac2 0.49
42732df204e836ad0d5629a34ba32405 427c9262-1126-49aa-8f45-c140b61a26aa 0.08
068f135267c1f218a0784ad5f7727b0f f3779b3c-d009-4cfa-8de9-2d6459ce6c7d 0.49
aec8b707ced8b8ecb74a1edd717578d3 e59fd7c1-825d-4290-8ab7-c224cb67dd68 0.949
abe8a4f57dce244290e4e0a81feb008d 6596d776-2c3d-4f05-a43d-caadc91c90cb 0.17
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c 3893d99f-9025-46ee-86b5-cd9c04d90a5e 0.51
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c b12142be-906a-4827-83ac-858b88577063 0.51
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c 7d1a9f5e-b6d1-4ec9-a906-a090d3984f90 0.51
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c 6f278950-79a0-46b2-914e-76073385a5fe 0.51
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c 891ee4c4-501f-42c2-b25a-eeb23180fbfd 0.51
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c 3b64aada-ccd7-467b-b32a-1ce17b2ec98e 0.51
3bdb7fcf-c8ef-4126-92c7-833bac5ca71c 06b9648a-8325-4a63-8088-41ebfd0742c1 0.5098
71d8f4096b3dd820e67801de9bfa9bbe 8a995a5b-1a0b-4faa-b13d-9ef18cb0171c 0.098
6e935ea8a4938d4b2b35764944a947a9 a8741f7b-2a0c-46e8-9e62-5e59f7ae372d 0.13
670a3925fc5986e1b4978db51b5e797f 0728d661-45c1-4111-a15f-245169b32bf8 0.2
997ac77b-25bd-4131-97c1-8347731e29b0 8323f2f3-39cf-4892-8dcc-96674939a249 0.25
ce138352d519813fd6935d2dc26ae851 75a77cfb-006c-4c1a-91d4-19a41916330f 0.16
44b7cac647ed2d84bb3f90d8b4711b04 76718cef-1b21-4793-ac63-7fe84436d8bf 0.0354
511d2ab5-7ed0-473a-8dc7-6906452fa39a 4927b0f3-5fd1-4110-a964-90ab1fade28a 0.51
13eb008e3792242e1afc8d58718dc10a dfdb3434-75a2-49eb-ada4-b3316933bb45 0.49
9d8a5faece0eaef471ab6175ab58341f 10ab42af-f7ba-45c8-89e5-3a71f3afe834 0.24
485bfa123794f85dba1451d30d2f2672 3e228e5b-1e4f-4fd5-977b-18346af528d8 0.098
765e8b6f76392fd0e2b1fb71028e39b9 c2833b13-425e-45a9-a70a-c8c297f4ba76 0.49
b077f7f996049e9eb5f6d9d55d8b6287 12abbdf1-ed0d-4818-a07d-6aac8f111bda 0.49
b88895da065e28aa55274dcb261e025d f0fa513c-55f0-4641-a38a-c6ea6a01b345 0.49
186f11665d4575cdf2530305beed46e9 997ac77b-25bd-4131-97c1-8347731e29b0 0.2401
ec6ffc5de4744d7ce9b1602210488c82 e63e87a5-391a-43b1-aa2d-40c08640ceae 0.49
2907eded01ddeb648d9b3d644a897b9f cb2ab034-c64f-4aef-a6b8-1feb816b2b0b 0.1333
37ab32b0e329fbd354ebe4ae425b1c09 ffb1c1cc-9d19-429a-a676-42289665d99c 0.25
5a872e35dd0f162fb9c157c31b9445e2 0bfdc36f-7743-4eb9-841b-a946f7b9715b 0.02
0b6223b35f443b960b455bea66000f88 82b6025f-6d15-4b7f-b94a-f3c789cc9585 0.49
d574c6f5-5178-4c9a-af30-34e988d83c26 a9674469-5709-4413-8415-7e17e8d5d8d9 0.51
d574c6f5-5178-4c9a-af30-34e988d83c26 38e59d21-d971-47ec-a327-753748523c56 0.51
d574c6f5-5178-4c9a-af30-34e988d83c26 6aa42443-27fd-4bf0-ae67-a054622b2d49 0.51
d574c6f5-5178-4c9a-af30-34e988d83c26 acd15cd9-e4f6-48b4-adc5-1acfcd52b632 0.51
d574c6f5-5178-4c9a-af30-34e988d83c26 9e2c0cd8-a270-493e-be10-72effc55a878 0.51
d574c6f5-5178-4c9a-af30-34e988d83c26 5095d511-db53-4890-93fb-95ee4069660e 0.51
bee78ae2b26a3272c0a60dec53674914 8243b7fa-920a-4c6e-a448-cf521f398589 0.49
47a56768-6216-44f3-9ff5-8679f1eefc89 90f710cc-100e-479a-aca7-a3e810e095df 0.51
0c9b9a7bf7b64e1f92298e4122fdc360 2414163c-2161-4097-b0aa-647930565079 0.49
eb8213b5-15cc-4756-acbf-d97c9df22e93 d8145f42-e307-4c11-93fb-c5a396d638d3 0.51
1e91d40d85f9eb457c05a5fada3738cf bc59dcf1-a445-4cb7-a84b-76e2000f0499 0.25
875cd1fe995b91c7bad90336ed0836fa babcecdb-02f1-4812-93da-b4e4a25827fa 0.098
46418242bc10bfffedd089a8276509b3 97e27cf6-f526-41ab-ba54-5b2bfcf408d0 0.25
3ab58996cb856e86309117bfd87a709b babd86b2-1904-46f5-ac6e-eef2d78c8276 0.0933
e7b9c5616f6894c3972a05ba13c76104 e054b83f-90af-4611-b7c7-c5dabbd15953 0.49
207e472aaaa5b07c6516e34084cbfd03 fd59eaf3-2a7c-483e-8aff-35f8822c659c 0.17
e926c3f65853bf7122f3f4c13fb88666 e520ed9b-72b0-4484-8f34-fc3adb36e1e0 0.08
e3042db1119cf72514491185cd5bcb7d 38dae0f4-cf0d-40d4-9117-77753095059c 0.24
11456652f93ba5cdd61267c41d660483 7fe779c9-3114-4bbc-ba45-3e6fbe3c02e1 0.49
d4ceed544b4a6d636846c3cd34c3950c 75a77cfb-006c-4c1a-91d4-19a41916330f 0.17
dc60881ab9c1950cc0cf5e87b1e06cef c807c72a-3903-46ba-b905-05aab62450fa 0.2
037ece0ee78c312b4e7ed115eac0b2f8 5cf380c1-a239-4c6c-903b-4bfd03c6373e 0.245
051e63e1048b6b2c90c2b30558c5dc5f 649ec826-c63a-48fa-b63a-18e0e3b6f3a8 0.13
33dfcf0f873c7dacf19eff5d42c6af13 d66fc0c7-536a-49a6-9ad6-416063bacee1 0.0177
812e81cd83dcca40035be60a16229a29 d8255065-5df3-48cd-841c-325105f0a17f 0.098
1cea086cfd6ca357d5b40094980ac32f d5f408df-6a66-4a8f-99c9-0f72b80b87fb 0.054
7c659b12048c19e794ebbb57fb3bf9eb e5614722-8f17-4118-bbeb-e6e4918e2f12 0.1625
31bc175768fdb8512be51d206ff85db4 891ee4c4-501f-42c2-b25a-eeb23180fbfd 0.08
689446a8bd03fdf71c1faa998b43f0a7 cf7bc892-d2e5-42b4-a566-d4b7fbdb18c3 0.49
ec22c658db9d83fa84548069ca69834f 8114777e-7993-455d-8f05-440b2e0530e8 0.45
9d93ff7179fd0ddcbdfb29613c244fd1 5ece1bda-fad3-4e1e-81bb-e7fb9165e0c0 0.49
57aa7768de3a02fc177e6cc5df2cd330 58b92ea1-46ed-47cd-90c1-b17c25db2d5c 0.0817
ef74215b-3789-4c4a-b4ba-a732431b1aac ad7d2862-6e04-4381-ba28-aeb17a0826cd 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac 592040c5-444e-4c99-9f07-b3f06937fc06 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac 47a3bf9b-7f7b-431e-8180-11d0dccdd1c3 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac a0a7bd37-cea2-4543-af3e-ea55b350117c 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac 69032ee1-4520-412e-b218-0dc9df1fa1a7 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac e259ace2-52de-4ff3-b0e3-5f893617a603 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac 66690a71-149f-476b-829a-67e1ffe75d87 0.51
ef74215b-3789-4c4a-b4ba-a732431b1aac 3161b140-8611-4023-b014-2ba8b7ea7b54 0.51
e9641e4f1507b30794a7de42d53d96a8 f20853de-465f-4c65-bd90-95314754f774 0.245
d9aad832-8dcd-4e49-96c6-30e7e6880612 01a21633-d421-4d1e-9ba2-499de2ee8c4f 0.25
62d025a240e9637f193905150bcf7b5b 49887d21-c07a-4ecd-8b7c-1637558d8321 0.24
3afcd0edff3544274785f1c2514583d8 94b5fbe1-4c84-4f90-af59-b08b77f00091 0.49
51d26f0e49ae4d2248f14053145e31db 39d2bca4-0b18-4ddf-b596-12ed8eb5e631 0.14
ada8297b-f06b-49c9-aea8-fe14d2004720 e5614722-8f17-4118-bbeb-e6e4918e2f12 0.51
a531cb99e4d91226e877291b30b4e883 45525a90-d1fa-4fc7-b1ab-6bc6a7ef5885 0.25
4b20fdc44861352f212a797cff0baec2 9ae42f52-eaf6-4bcf-b9b0-df7db2e2aae0 0.24
e259b3f3b416e3ef8edc2937db80ea3d c0965868-b034-42f0-87f9-595dbfe8382d 0.19
aed1fd9d9358c3a415702a7ff3f5ca89 7d67118e-5498-482c-8e36-e337674d253f 0.49
0905ac103fe3f5d0be727d959e5a908c 247b6767-cf63-4bd4-a60e-41756fca1800 0.16
ef4c0fba5d93608f1bcf98e1900ddc6d ffb1c1cc-9d19-429a-a676-42289665d99c 0.24
e2e8d473ecbfbe68352ea78dfd3f05b7 c6f8fec9-f494-48de-8c20-7eec96ba507f 0.035
4497feeb2337c856acbd0fb8e1d3bbb4 a8cd8861-691d-4a0a-9bd2-d2ef842f5317 0.29
abfb6aed959b89f5556966587fb46a84 0bfdc36f-7743-4eb9-841b-a946f7b9715b 0.2
bce2c158d9e6fce7f9fca8a15189cc11 e3aad5eb-bca8-46b9-a967-5f729b73acc1 0.19
09e055b23d5acb908aa65edd78cf0f21 a9674469-5709-4413-8415-7e17e8d5d8d9 0.49
bd5b51e8f3c2ceff95281a5cbf3c6501 d9aad832-8dcd-4e49-96c6-30e7e6880612 0.25
ae0ae9605532b754456906ce0633906d 511d2ab5-7ed0-473a-8dc7-6906452fa39a 0.07
64e34772-356a-48d5-8033-de87a8775f01 49887d21-c07a-4ecd-8b7c-1637558d8321 0.51
f84559d07cdbce2cf498ea59a96aedb8 e0184c33-fddf-455b-b1ec-4fef60602759 0.24
1f3cae2d712938d38b58ace7ba5c9cb1 80191c42-7a89-49f6-b4f9-c93c48b46419 0.1
1f1046570115e60560e7101101cd7e08 5e435003-4032-4604-bdf4-563c2bc2d5fe 0.16
bdb6723e-469a-4a56-91b5-bf39ee15542e c8423509-9b44-4f49-882c-656a5830e88c 0.51
c42fe3be-5786-45ac-a79b-f07ab2eeed9b 1fc38abb-582d-4bdb-808a-e668eaa717c1 0.2499
b82d8e1fb871a481cc5df34fba2ac91f 3893d99f-9025-46ee-86b5-cd9c04d90a5e 0.49
29f8c3544cd45c4d019092b0f19864bc 008ad042-4f8c-413d-a857-0b47ae4f0c67 0.24
d46bbb3b2b3a38ef081de0810f14eaaa 1fb6d93e-7cd1-4a36-9cd9-8d7afc7aac92 0.49
f9a1c46f3154dfca9da34bf676f510d7 34e53bff-dc8e-458c-8511-2a35c31c271d 0.25
4ab6b1205a2890bc842b6f0fcbd33e97 a2e4a831-e9d8-4ca5-8946-00fe55fcfe20 0.16
389320a4bef52d3ae60524e66c3a938b 3cd8bf9e-c4ac-4fbd-9fe6-61dd105eaef7 0.2
a8f949effc5b9a7d401004be7b4bb4a2 a0726f3f-6f8f-4034-bf68-f89cfbf960fa 0.11
1342bdce77dc7f555f57234928dbe3a3 b61a4464-8286-432d-8b0c-c7def18ca8c5 0.11
8076dd836dfab27f6c88fcbb3b9b7fc2 320cd618-e611-4e77-81b4-04ed22ead907 0.24
41c96ed53ae474ff2dde1e2d581df538 87ceedc4-49ba-4efc-924a-300e2d2fcc3e 0.24
4d12177022bc395b6d382b0cfb7a46ef 2ce3bcd5-d5f6-426c-8f7d-ac7d2d9f2f9d 0.49
507a31e30ed85f3021329ce82a492a72 3ebd5b7a-7caf-4c80-8532-f412afe6d723 0.24
8fb0b68d4e3ef4c814406aff37326055 c42fe3be-5786-45ac-a79b-f07ab2eeed9b 0.48
c1e43e7ac092437fb21e1de8989f5df8 7366b509-a781-48a3-9d6a-2b35814268ed 0.24
1cce7aa4a56b5b1f7e991961f41386d4 11bb213a-e3da-4889-8400-236c2227e3b7 0.0817
fd59eaf3-2a7c-483e-8aff-35f8822c659c 9418842d-4636-4e49-8088-272b4a6bec0f 0.51
4b5fb0422b39fbb7308c8d02c713e76e aeed1614-0020-4229-b767-3b8c5ee82896 0.0715
d1c8c84f406ef1f7802adae691a306bc 6576b049-7f37-4c8f-ba28-5ecd240f1014 0.24
7af053943694b31392b82b683a53762b 0d25b302-50ad-4cf9-a41c-4b2dcb7f0583 0.1225
a3b0c840ebb5020ec51efc930e7272c7 846a582a-d5db-4ef6-8458-0ac1f2b39703 0.0653
eec3f3b0155cae7068be122fd6d64186 6213d139-dd95-4505-8adc-01790f4ba88d 0.49
5fb2d1bb17d8b81f6b43b8b791e24eee 07a5779b-aade-4097-a18f-7450943f6100 0.24
0c7d09f9c866edd3aa5f4160eab8dafe 57d6efc4-0649-444e-9192-a6269dc655b3 0.035
5696d2754cf0f8736f41c6188dcce087 01f9188c-d780-4d53-937c-121b81c4b1ad 0.164
1000858e6675b193a8af77578d68bfc5 80191c42-7a89-49f6-b4f9-c93c48b46419 0.1
8ea72bec-32f2-4abc-b6b1-d5442314720a 057c8f26-b563-4ac0-a11d-8ec76c1b14b7 0.51
8ea72bec-32f2-4abc-b6b1-d5442314720a 50dc38e9-6dab-44fe-a877-6fdbce6cfcad 0.51
6aaab24a-0ee2-470c-826f-45e7433a03aa 12abbdf1-ed0d-4818-a07d-6aac8f111bda 0.51
6aaab24a-0ee2-470c-826f-45e7433a03aa 15b96e9f-61ae-4f63-a6bb-6c581a01b7d7 0.51
6aaab24a-0ee2-470c-826f-45e7433a03aa 6d0997a3-09de-4dc3-ae56-45644bdfc52b 0.25
3deb27065a9ac0d23b418342f7530509 62d746e4-644c-4449-a6dd-bef9c5816e81 0.14
3dfa4f1144a30b03c0381cbc976c3dbf d59c0245-5f10-496e-b928-c2eb63e7e7db 0.25
dafaa9901d219584da7e7102c1796a6a 8baf962b-d1e3-438c-b127-63bad3297862 0.24
ca0cbeba55368f072e189dc08b1c3a94 320cd618-e611-4e77-81b4-04ed22ead907 0.25
04d63f0aa447b56c29901840e6bf3762 f68e16b0-22cf-4d36-a5b3-fe1a70eadbe0 0.49
403fce995d1f2eb814bdfd5e50a9af48 e3aad5eb-bca8-46b9-a967-5f729b73acc1 0.15
cd47eb7c-21bf-4503-b98e-0e456c875ea5 e170e4b6-798d-4d99-be2c-649d9cc666c2 0.25
cd47eb7c-21bf-4503-b98e-0e456c875ea5 700f41eb-f3be-407c-a341-b6a88b219c62 0.25
cd47eb7c-21bf-4503-b98e-0e456c875ea5 f3779b3c-d009-4cfa-8de9-2d6459ce6c7d 0.51
cd47eb7c-21bf-4503-b98e-0e456c875ea5 4e0ad83c-32c8-4878-b532-5c0132b43893 0.25
cd47eb7c-21bf-4503-b98e-0e456c875ea5 47a3bf9b-7f7b-431e-8180-11d0dccdd1c3 0.25
cd47eb7c-21bf-4503-b98e-0e456c875ea5 24d3c116-4d75-409c-8b8d-4a9d74ca852c 0.25
cd47eb7c-21bf-4503-b98e-0e456c875ea5 e2652551-f742-4dd6-951f-706dae64efa2 0.51
cd47eb7c-21bf-4503-b98e-0e456c875ea5 d5f408df-6a66-4a8f-99c9-0f72b80b87fb 0.51
cd47eb7c-21bf-4503-b98e-0e456c875ea5 17b807bd-61b4-46f7-b267-e437295979d0 0.51
cd47eb7c-21bf-4503-b98e-0e456c875ea5 31568673-f732-4421-8c41-8034ccc572ef 0.51
cd47eb7c-21bf-4503-b98e-0e456c875ea5 32806a32-7728-4612-9b9a-c613f017ccef 0.25
74207020e7f5d68c35b9a0fb02e28d39 4e4faae9-0f21-485c-99c7-a21bd261a650 0.2467
8f307ebe4e4d4e96648dabdcbd606f24 6aa22dbf-a7d3-4e61-91a4-7c585747582c 0.245
d926622d1f7c18f9779c69662f55e5d9 fcd72ad5-d135-483c-8672-47bb63cdfe4c 0.164
80324919fdae0d48644e80e985833b2d a8741f7b-2a0c-46e8-9e62-5e59f7ae372d 0.09
310e157d557f62bb78ceab3b764674cd 76718cef-1b21-4793-ac63-7fe84436d8bf 0.0177
9be05af6cfa2e299b4b0eb239e3c7162 456fe3e9-13ed-4b3a-99c2-94d7ee6fe2af 0.245
3937d74e-950d-47a7-b601-e4935dbb6a96 fe613de8-21e1-402d-90ce-772790daf286 0.25
3937d74e-950d-47a7-b601-e4935dbb6a96 1193efe3-3522-44da-bc54-e066f1294fd6 0.25
3937d74e-950d-47a7-b601-e4935dbb6a96 9d02f2ff-e770-421c-9fd7-8c868909d7e8 0.51
3937d74e-950d-47a7-b601-e4935dbb6a96 0360431e-afd2-4947-9195-6b2c28eebda4 0.51
3937d74e-950d-47a7-b601-e4935dbb6a96 e912f547-1ad1-482f-ae19-5fec973eeac8 0.25
3937d74e-950d-47a7-b601-e4935dbb6a96 c217c592-b8f4-46e6-ac02-cff8995d9784 0.51
3937d74e-950d-47a7-b601-e4935dbb6a96 dcdb1cda-172e-4e71-9cd4-61ca937e823d 0.51
7e5a4f3df64450cc5e80a0fe7b09703e f841cccb-106a-478f-8d30-57023f9b4529 0.49
d2d82f933e15c351644fb2cdc0eec3a5 493375d2-f22b-48e1-ba61-2faecd9693ff 0.49
bc6f6cf4f2079bd5882e198c38024bb3 891ee4c4-501f-42c2-b25a-eeb23180fbfd 0.08
6b1968105aa5acabe3ced1e1f3185a5b 1e6deb96-767e-4542-a507-5879536591bd 0.49
124b2b9cb66c2719a590887d37291949 a2055c66-5e0d-497a-9c7b-3de8ab2fddd5 0.1167
5910a964dea693941a3910bfd839efc7 d5f408df-6a66-4a8f-99c9-0f72b80b87fb 0.054
340d5565e2f6941451bccb554f9feb08 76718cef-1b21-4793-ac63-7fe84436d8bf 0.0177
8e110ffe2434ebff92aedae40c471b1d 31bcb586-fe73-4c13-9413-37bed004b42b 0.07
39724e76c7f98d1e58e0571685c6e4ee 3adba65d-bd72-4018-b7ff-70b3c9d981ef 0.24
8aa1d31f4e1f24344406a84cb412a454 cd47eb7c-21bf-4503-b98e-0e456c875ea5 0.054
ceea108accbf06458d8de54211f59d17 f45ddf29-ff9c-453a-b6cf-375d27f51812 0.49
157d7b16e0058efde39ca578666b4a4f d5f408df-6a66-4a8f-99c9-0f72b80b87fb 0.054
82ec9d186fe1f11fa067db856ca2cd6a e259ace2-52de-4ff3-b0e3-5f893617a603 0.49
3c39f73802fa20b2d72d202ca8d489ca 4e2c2b4b-4f9f-4a3f-b8ae-1ed72546b998 0.09
54c105729ea8463abf34a1cbb07260c7 c0965868-b034-42f0-87f9-595dbfe8382d 0.15
1dff14e7dfd393c232c6e1c47b930bab 9418842d-4636-4e49-8088-272b4a6bec0f 0.24
82134f7fb309ee7ba3c6016fe4e9962c 91ea18fa-2238-4d3d-a3e1-1eaf8af3db34 0.49
423172591e993979ae1b68205762da7a b46f783a-449d-4462-8ad2-b029aeca0601 0.245
21cfa65942124f7d3ac4bc248150b82a 71d03535-945c-46c7-a9fb-2f202a78dc52 0.1249
e960abdc-6297-42de-873c-a024beea8b83 4b05a8e6-6d39-41fc-9bad-f431f2a34684 0.51
e960abdc-6297-42de-873c-a024beea8b83 529cd422-63a3-4bf9-baf3-a10b40a82ed2 0.51
2135faebbbe66d6c7eb5d65aa783a569 3937d74e-950d-47a7-b601-e4935dbb6a96 0.29
2e2401d758ecd1592b2250e168ccd3c9 638d8111-8d10-4a76-9b2d-a6cbf6f6fe72 0.24
a3de5a008e71a57d6964624b63725b7a d4fec4b7-f084-47ec-831c-1febd1b62c72 0.49
c81fe10b73752f70f4e488f5595ecf87 a34a8ad5-7d65-4d5c-a2a6-7d72e7b0f1a3 0.25
8551cc2b9919068560c6910c9a09eb94 f1b49609-a150-4353-8b5d-3270e6818771 0.24
b7cba5c52c4d8de73ed670aa998871b9 1fc38abb-582d-4bdb-808a-e668eaa717c1 0.2401
45c47115e4a9ea9207815bf9c9c36b83 5afe062f-5d89-4838-bd8e-654774a98df9 0.49
299b9ea459e1cb7b7e2fd35b722f5206 0a1cae3d-8452-4540-bffb-a561fcf64465 0.14
b3183272ca64abd76ceaefd51c2d886c 671ce3ff-657b-401d-9061-daaa25ce9013 0.24
